Africa	Afriko
Steinheim an der Murr	Steinheim an der Murr
Sersheim	Sersheim
Külsheim	Külsheim
Niederstetten	Niederstetten
Assamstadt	Assamstadt
Lauda-Königshofen	Lauda-Königshofen
Tauberbischofsheim	Tauberbischofsheim
Großrinderfeld	Großrinderfeld
Königheim	Königheim
Schönau im Schwarzwald	Schönau im Schwarzwald
Tamm	Tamm
Schopfheim	Schopfheim
Eberdingen	Eberdingen
Möglingen	Möglingen
Oberstenfeld	Oberstenfeld
Adam Ries	Adam Ries
Tiwanaku	Tiahuanaco
Stockach	Stockach
Aitern	Aitern
Besigheim	Besigheim
Freudenberg (Baden)	Freudenberg (Baden)
Großbottwar	Großbottwar
Weikersheim	Weikersheim
Bönnigheim	Bönnigheim
Freiberg am Neckar	Freiberg am Neckar
Gerlingen	Gerlingen
Grünsfeld	Grünsfeld
Boxberg (Baden)	Boxberg (Baden)
Păun asiatic	Barata pavo
Ahorn (Baden)	Ahorn (Baden)
Forță aeriană	Aerarmeo
Marbach am Neckar	Marbach am Neckar
Weil am Rhein	Weil am Rhein
Wertheim	Wertheim (Majno)
Sachsenheim	Sachsenheim
Organizația Mondială a Turismului	Monda Organizaĵo pri Turismo
Igersheim	Igersheim
Vaihingen an der Enz	Vaihingen an der Enz
Schwieberdingen	Schwieberdingen
Starnberg	Starnberg
Allensbach	Allensbach
Bad Mergentheim	Bad Mergentheim
Hessigheim	Hessigheim
Walheim	Walheim
Daimyo	Daimio
Maulburg	Maulburg
Wembach	Wembach
Hohenfels (bei Stockach)	Hohenfels (apud Stockach)
Hasel (Baden)	Hasel (Badeno)
Gottmadingen	Gottmadingen
Schwörstadt	Schwörstadt
Volkertshausen	Volkertshausen
Grenzach-Wyhlen	Grenzach-Wyhlen
Hausen im Wiesental	Hausen im Wiesental
Rielasingen-Worblingen	Rielasingen-Worblingen
Bodman-Ludwigshafen	Bodman-Ludwigshafen
Steinen, Baden-Württemberg	Steinen (Badeno)
Schallbach	Schallbach
Orsingen-Nenzingen	Orsingen-Nenzingen
Eigeltingen	Eigeltingen
Gailingen am Hochrhein	Gailingen am Hochrhein
Rümmingen	Rümmingen
Utzenfeld	Utzenfeld
Malsburg-Marzell	Malsburg-Marzell
Binzen	Binzen
Schliengen	Schliengen
Hilzingen	Hilzingen
Häg-Ehrsberg	Häg-Ehrsberg
Öhningen	Öhningen
Wiebelsdorf	Wiebelsdorf
Kirchheim am Neckar	Kirchheim am Neckar
Gemmrigheim	Gemmrigheim
Löchgau	Löchgau
Mühlingen	Mühlingen
Hemmingen (Württemberg)	Hemmingen (Virtembergo)
Schönenberg (Schwarzwald)	Schönenberg (Nigra Arbaro)
Staitz	Staitz
Moos (am Bodensee)	Moos (Konstanca Lago)
Ordovician	Ordovicio
Mundelsheim	Mundelsheim
Pleidelsheim	Pleidelsheim
Steißlingen	Steißlingen
Silberfeld	Silberfeld
Mühlhausen-Ehingen	Mühlhausen-Ehingen
Departamentele statului Haiti	Departementoj de Haitio
Laponia	Sameio
Afix	Afikso
Aach (Hegau)	Aach (Hegau)
McDonnell Douglas MD-11	McDonnell Douglas MD-11
Auma	Auma
Gustav Witt	Carl Gustav Witt
Insula Jarvis	Ĵarvisinsulo
Merkendorf (Thüringen)	Merkendorf (Turingio)
Göhren-Döhlen	Göhren-Döhlen
Zeulenroda-Triebes	Zeulenroda-Triebes
Ernest I, Duce de Saxa-Gotha	Ernesto la 1-a (Saksio-Gotha-Altenburg)
Braunsdorf (Thüringen)	Braunsdorf (Turingio)
Tumanian	Tumanjan
Zadelsdorf	Zadelsdorf
Vanadzor	Vanadzor
Katja Riemann	Katja Riemann
Rebecca Harms	Rebecca Harms
Ijevan	Iĝevano
Lutz D. Schmadel	Lutz D. Schmadel
Turnul Londrei	Turo de Londono
Palatul Westminster	Palaco de Westminster
Silurian	Silurio
Aerodrom	Aerodromo
Coordonate polare	Polusa koordinata sistemo
Heike Makatsch	Heike Makatsch
Eilhard Mitscherlich	Eilhard Mitscherlich
Maria Sibylla Merian	Maria Sibylla Merian
Fază (mecanică statistică)	Faza spaco
Richard Wagner (scriitor)	Richard Wagner (verkisto)
BeOS	BeOS
Armin van Buuren	Armin van Buuren
Anny Ondra	Anny Ondráková
Canon	Canon
Marele Principat al Finlandei	Grandprinclando Finnlando
Karakorum (oraș)	Karakorumo (Mongolio)
El Cuervo de Sevilla	El Cuervo de Sevilla
Arahal	Arahal
Yin și Yang	Jino kaj Jango
Jay-Z	Jay-Z
Hulk (fotbalist)	Hulk (futbalisto)
Barranquilla	Barankilo
Republicile maritime	Maraj Respublikoj
Observator astronomic	Observatorio
Cañada Rosal	Cañada Rosal
Otto Wilhelm Hermann von Abich	Otto Wilhelm Hermann von Abich
Koszalin	Koszalin
Colind de Crăciun	Kristnaska kanto (Dickens)
Marc Andreessen	Marc Andreessen
Heike Kamerlingh Onnes	Heike Kamerlingh Onnes
John Douglas Cockcroft	John Douglas Cockcroft
Coordonate carteziene	Kartezia koordinato
Alice Schwarzer	Alice Schwarzer
Semiți	Semidoj
Elasticitate	Elasteco (meĥaniko)
August Landmesser	August Landmesser
Pułtusk	Pułtusk
Burj al-Arab	Hotelo Araba turo
Dinastia Maurya	Maŭrja imperio
Import	Importo
Sharon Stone	Sharon Stone
Al-Qadisiyya	Gubernio Kadisija
Tocina	Tocina
Ingrid Noll	Ingrid Noll
Pacientul englez (film)	The English Patient (filmo)
La Campana	La Campana
Villaverde del Río	Villaverde del Río
Villanueva del Río y Minas	Villanueva del Río y Minas
Pistacia terebinthus	Terebintarbo
Abadan, Iran	Abadano
Las Cabezas de San Juan	Las Cabezas de San Juan
Maria Magdalena	Maria Magdala
La Chapelle-aux-Saints	La Chapelle-aux-Saints
La Chapelle-aux-Brocs	La Chapelle-aux-Brocs
Carmona	Carmona
Adda	Adda
Numeral	Nombrovorto
Bangor, Morbihan	Bangor (Francio)
Nora Tschirner	Nora Tschirner
Max Fürbringer	Max Fürbringer
Willi Bredel	Willi Bredel
Pasul Semmering	Semmering
Gabriel Heinze	Gabriel Heinze
Salvador Novo	Salvador Novo
Arne Friedrich	Arne Friedrich
2102 Tantalus	2102 Tantalo
Serdar Taşçı	Serdar Taşçı
Calculator analogic	Pneŭmata komputilo
Valea Mare	Valea Mare
Stans	Stans
Baden, Elveția	Baden (Argovio)
Yverdon-les-Bains	Yverdon-les-Bains
Arosa	Arosa
Sarnen	Sarno (Obvaldo)
Herisau	Herisau
Versoix	Versoix
Zofingen	Zofingo
Ascona	Ascona
Lauterbrunnen	Lauterbrunnen
Nyon	Nyon
Bellinzona	Belinzono
Dübendorf	Dübendorf
Brugg	Brugg
Engelberg	Engelberg
Meiringen	Meiringen
Eixample	Eixample
Visp	Vispo
Uzwil	Uzwil
Maienfeld	Maienfeld
Küssnacht SZ	Küssnacht
Roy Jay Glauber	Roy J. Glauber
Tujetsch	Tujetsch
Stansstad	Stansstad
Lungern	Lungern
Schönengrund	Schönengrund
Schlatt-Haslen	Schlatt-Haslen
Ennetbürgen	Ennetbürgen
Cunter, Elveția	Cunter
Wolfenschiessen	Wolfenschiessen
Friedrich Christian Diez	Friedrich Diez
Bonsai	Bonsajo
Vezică biliară	Gala veziko
Electroliză	Elektrolizo
Artilerie	Artilerio
Arcul de Triumf din Paris	Triumfa Arko de Parizo
Frații Marx	Fratoj Marx
Canon EOS 50D	Canon EOS 50D
Paul Schneider (pastor)	Paul Schneider
Buochs	Buochs
Dallenwil	Dallenwil
Ramón de Campoamor y Campoosorio	Ramón de Campoamor
Kappel am Albis	Kappel ĉe Albis
Walzenhausen	Walzenhausen
Ennetmoos	Ennetmoos
Gonten	Gonten
Sachseln	Sachseln
Schwellbrunn	Schwellbrunn
Männedorf	Männedorf
Waldkirch SG	Waldkirch SG
Dornach	Dornach
Biserica Armeano-Catolică	Katolika Armena Eklezio
Biserica Maronită	Maronita eklezio
Gălpâia, Sălaj	Gălpâia
Herbert Eulenberg	Herbert Eulenberg
Basilius Besler	Basilius Besler
Max Halbe	Max Halbe
Saint-Nicolas (Belgia)	Saint-Nicolas (Belgio)
Kurt Beck	Kurt Beck
Beate Klarsfeld	Beate Klarsfeld
Gregor Gysi	Gregor Gysi
Menziken	Menziken
Leopold von Buch	Leopold von Buch
Friedrich August Wolf	Friedrich August Wolf
Universitatea de Stat și Institutul Politehnic Virginia	Virginia Polytechnic Institute and State University
Carl Jacob Löwig	Carl Jacob Löwig
Wilhelm Pieck	Wilhelm Pieck
Teoremă	Teoremo
Devonian	Devonio
Casa de Habsburg	Habsburgoj
Bilă (anatomie)	Galo
Wolfgang Pauli	Wolfgang Pauli
Głogów	Głogów
Muze	Muzoj
Heidi Brühl	Heidi Brühl
Imke Duplitzer	Imke Duplitzer
Diana Amft	Diana Amft
Eliya Levita	Elija Levita
Sönke Wortmann	Sönke Wortmann
Deutsche Bank	Deutsche Bank
Fracție (matematică)	Frakcio (matematiko)
Sahel	Sahelo
Niccolò Paganini	Niccolò Paganini
Liturghia ortodoxă (bizantină)	Komunio
Senatul Statelor Unite ale Americii	Usona Senato
Curs de schimb	Kurzo
Henry Kissinger	Henry Kissinger
Morelos	Morelos
Thusis	Thusis
Reute	Reute AR
Memoria sistemelor de calcul	Memoro (komputiko)
Instrumente financiare derivate	Derivaĵo (ekonomio)
Bancă centrală	Centra banko
Angela Winkler	Angela Winkler
Jaipur	Ĝajpuro
Kanpur	Kanpur
Indore	Indaur
Daman și Diu	Damano kaj Diuo
Puducherry	Pondiĉero
Bauma	Bauma
Speicher	Speicher AR
Termen, Brig	Termen
Oberdorf, Nidwald	Oberdorf NW
Moutier	Moutier
Kerns	Kerns
Realp	Realp
Berg, Thurgau	Berg TG
Urnäsch	Urnäsch
Gais	Gais AR
Wald, Elveția	Wald AR
Lutzenberg	Lutzenberg AR
Rehetobel	Rehetobel
Hägendorf	Hägendorf
Rüte	Rüte
Steinen, Elveția	Steinen SZ
Stein, Elveția	Stein AR
Bühler	Bühler AR
Grub, Elveția	Grub AR
Tavannes	Tavannes
Homburg TG	Homburg TG
Teufen	Teufen AR
Zell (Zürich)	Zell ZH
Berg, St. Gallen	Berg SG
Gregor de Tours	Gregorio de Tours
Schleinikon	Schleinikon
Heide Rühle	Heide Rühle
Helga Trüpel	Helga Trüpel
Hiltrud Breyer	Hiltrud Breyer
Prințul Paul de Thurn și Taxis	Paul von Thurn und Taxis
Gianluigi Buffon	Gianluigi Buffon
Davos	Davos
Interlaken	Interlaken
Kölliken	Kölliken
La Chaux-de-Fonds	La Chaux-de-Fonds
Sion, Elveția	Siono
Zug	Zugo (komunumo)
Vevey	Vevey
Trogen	Trogen AR
Port BE	Port BE
Meyrin	Meyrin
Onex	Onex
Rorschach	Rorschach
Meilen	Meilen
Domat/Ems	Domat/Ems
Heiden, Elveția	Heiden AR
Disentis/Mustér	Disentis/Mustér
Laufen BL	Laufen BL
Fuzhou	Fuĝoŭo
Mihail I Cerularie	Mikaelo la 1-a Kerulario
Riddes	Riddes
Malcolm al III-lea al Scoției	Malkolmo la 3-a (Skotlando)
Iroquois	Haudenosaunee
Samuel de Champlain	Samuel de Champlain
Rogier van der Weyden	Rogier van der Weyden
Berlin U-Bahn	Metroo de Berlino
Checkpoint Charlie	Checkpoint Charlie
Heuilley-sur-Saône	Heuilley-sur-Saône
Hawaii (insulă)	Hawaii (insulo)
Roșcov	Karobarbo
Fractură	Frakturo
Arminius	Arminio (Ĥeruska tribestro)
Subspecie (biologie)	Subspecio
Martigny	Martigny VS
Thalwil	Thalwil
Avari	Avaroj (mezepoka popolo)
Solothurn	Soloturno
Thun	Thun
St. Moritz	Sankta Maŭrico
Cuira	Koiro
Malans GR	Malans GR
Listă de partide politice din Țările de Jos	Politikaj partioj en Nederlando
Beckenried	Beckenried
Emmetten	Emmetten
Erlenbach, Elveția	Erlenbach ZH
Innertkirchen	Innertkirchen
Münsterlingen	Münsterlingen TG
Giswil	Giswil
Epalinges	Epalinges
Noordoostpolder	Noordoostpolder
Alpnach	Alpnach
Johann Fischart	Johann Fischart
Nathaniel Hawthorne	Nathaniel Hawthorne
Neuchâtel	Neŭŝatelo
Muhammad Ibn Abd al-Wahhab	Muhamad ibn Abd al-Ŭahab
Montreux	Montreux VD
Schwende	Schwende AI
Bowil	Bowil
Oberegg	Oberegg AI
Hasliberg	Hasliberg
Koblenz AG	Koblenz AG
2190 Coubertin	2190 Coubertin
Ins, Elveția	Ins BE
MDMA	Ekstazilo
L'Abbaye	L'Abbaye VD
Gryon	Gryon
Politica (Aristotel)	Politiko (Aristotelo)
Taiga	Tajgo
Rolle	Rolle
Tigru siberian	Siberia tigro
Leysin	Leysin
Katja Flint	Katja Flint
Katharina Thalbach	Katharina Thalbach
Erstfeld	Erstfeld
Friedrich-Wilhelm Graefe zu Baringdorf	Friedrich-Wilhelm Graefe zu Baringdorf
Hundwil	Hundwil
Reiner Schöne	Reiner Schöne
Waldstatt	Waldstatt
Elisabeth Schroedter	Elisabeth Schroedter
Erich Karkoschka	Erich Karkoschka
Michael Cramer	Michael Cramer
2189 Zaragoza	2189 Zaragoza
2192 Pyatigoriya	2192 Pyatigoriya
Pully	Pully
2199 Kleť	2199 Kleť
Renens	Renens
Prilly	Prilly
2195 Tengström	2195 Tengström
2200 Pasadena	2200 Pasadena
Milan Horácek	Milan Horáček
Regimul de la Vichy	Reĝimo de Vichy
A Patra Republică Franceză	Kvara Respubliko de Francio
2193 Jackson	2193 Jackson
Cometa Hale-Bopp	Kometo Hale-Bopp
Air India	Air India
Villeneuve, Vaud	Villeneuve VD
Noville	Noville VD
Ormont-Dessus	Ormont-Dessus
Weiach	Weiach
Ollon	Ollon VD
Comunele Elveției	Komunumo (Svislando)
Rennaz	Rennaz
Etoy	Etoy
Rochefort (Elveția)	Rochefort NE
Le Mont-sur-Lausanne	Le Mont-sur-Lausanne
Malestroit	Malestroit
Roche, Elveția	Roche VD
Ormont-Dessous	Ormont-Dessous
Villiers NE	Villiers NE
Les Bois	Les Bois
Gambarogno	Gambarogno
Oberdorf, Solothurn	Oberdorf SO
Yvorne	Yvorne
Jouxtens-Mézery	Jouxtens-Mézery
Gimel	Gimel VD
Paudex	Paudex
Lavey-Morcles	Lavey-Morcles
Romanel-sur-Lausanne	Romanel-sur-Lausanne
Longirod	Longirod
Féchy	Féchy
Pierre Beaumarchais	Pierre-Augustin Caron de Beaumarchais
Carl Wilhelm Scheele	Carl Wilhelm Scheele
Roman Ungern von Sternberg	Roman Ungern von Sternberg
Per Mertesacker	Per Mertesacker
Hermann Emil Fischer	Hermann Emil Fischer
Theo Jörgensmann	Theo Jörgensmann
Obergoms, Elveția	Obergoms
Alcaloid	Alkaloido
Călătorie spre Vest	Pilgrimado al la Okcidento
A Treia Republică Franceză	Tria Respubliko de Francio
Adam	Adamo (Biblio)
Carnac	Carnac
Altmittweida	Altmittweida
Claußnitz	Claußnitz
Vezza d'Oglio	Vezza d'Oglio
Dorfchemnitz	Dorfchemnitz
Eppendorf	Eppendorf
Erlau (Sachsen)	Erlau (Saksio)
Großhartmannsdorf	Großhartmannsdorf
Großweitzschen	Großweitzschen
Halsbrücke	Halsbrücke
Hartmannsdorf (bei Chemnitz)	Hartmannsdorf (apud Chemnitz)
Regatul Franței	Reĝlando Francio
Königsfeld (Sachsen)	Königsfeld (Saksio)
Königshain-Wiederau	Königshain-Wiederau
Kriebstein	Kriebstein
Achim von Arnim	Achim von Arnim
Hugo Ball	Hugo Ball
Leubsdorf (Sachsen)	Leubsdorf (Saksio)
Hildegard von Bingen	Hildegard de Bingen
Lichtenau (Sachsen)	Lichtenau (Saksio)
Ralph Baer	Ralph Baer
Lichtenberg/Erzgeb.	Lichtenberg (Ercmontaro)
Mochau (Sachsen)	Mochau (Saksio)
Emile Berliner	Emil Berliner
Mühlau (Sachsen)	Mühlau (Saksio)
Mulda/Sa.	Mulda (Saksio)
Neuhausen/Erzgeb.	Neuhausen (Ercmontaro)
Theodor Wolfgang Hänsch	Theodor W. Hänsch
Horst Ludwig Störmer	Horst Ludwig Störmer
Niederstriegis	Niederstriegis
Niederwiesa	Niederwiesa
Ernst Ruska	Ernst Ruska
Alfred Kastler	Alfred Kastler
Oberschöna	Oberschöna
Ostrau (Sachsen)	Ostrau (Saksio)
Robert Bunsen	Robert Bunsen
Rechenberg-Bienenmühle	Rechenberg-Bienenmühle
Reinsberg (Sachsen)	Reinsberg (Saksio)
Rossau (Sachsen)	Rossau (Saksio)
Seelitz	Seelitz
Striegistal	Striegistal
Taura	Taura
Wechselburg	Wechselburg
Weißenborn/Erzgeb.	Weißenborn (Ercmontaro)
Zettlitz	Zettlitz
Ziegra-Knobelsdorf	Ziegra-Knobelsdorf
Zschaitz-Ottewig	Zschaitz-Ottewig
Provincia Salamanca	Provinco Salamanko
Primul Imperiu Francez	Unua Imperio (Francio)
Augustusburg	Augustusburg
Al Doilea Imperiu Francez	Dua Franca Imperio
Burgstädt	Burgstädt
Provincia Valladolid	Provinco Valadolido
Frankenberg/Sa.	Frankenberg (Saksio)
Frauenstein (Erzgebirge)	Frauenstein (Ercmontaro)
Geringswalde	Geringswalde
Provincia Zamora	Provinco Zamoro
Großschirma	Großschirma
Hainichen	Hainichen
Hartha	Hartha
Leisnig	Leisnig
Lunzenau	Lunzenau
Provincia León	Provinco Leono
Oederan	Oederan
Penig	Penig
Roßwein	Roßwein
Sayda	Sayda
Waldheim	Waldheim
Brand-Erbisdorf	Brand-Erbisdorf
Döbeln	Döbeln
Flöha	Flöha
Mittweida	Mittweida
Rochlitz	Rochlitz
Bette Davis	Bette Davis
Palatul Potala	Palaco Potala
Carol cel Pleșuv	Karlo la 2-a (Francio)
Clark Gable	Clark Gable
Spencer Tracy	Spencer Tracy
Castelul Malbork	Marienburg (ordena fortikaĵo)
Pidgin	Pidgin
2191 Uppsala	2191 Upsalo
2197 Shanghai	2197 Ŝanhajo
Mireille Mathieu	Mireille Mathieu
2196 Ellicott	2196 Ellicott
Josselin	Josselin (Morbihan)
Dromader	Dromedaro
Lanester	Lanester
Anacapri	Anacapri
Inge Meysel	Inge Meysel
Anja Kling	Anja Kling
Christoph Werner Konrad	Christoph Konrad
Frithjof Schmidt	Frithjof Schmidt
Gisela Kallenbach	Gisela Kallenbach
Prefectura Aomori	Gubernio Aomori
Prefectura Fukushima	Gubernio Fukuŝima
Locmaria	Locmaria
Hollywood Walk of Fame	Trotuaro de famo en Holivudo
Lorient	Lorient
Ducatul de Bretania	Duklando Bretonio
Capri, Campania	Capri
Tetris	Tetriso
Casoria	Casoria
Sainte-Soulle	Sainte-Soulle
Castello di Cisterna	Castello di Cisterna
Cercola	Cercola
Rage Against the Machine	Rage Against the Machine
Ercolano	Ercolano
Gragnano	Gragnano
Ischia	Ischia
6625 Nyquist	6625 Nyquist
6626 Mattgenge	6626 Mattgenge
Angoulins	Angoulins
Châtelaillon-Plage	Châtelaillon-Plage
Aytré	Aytré
Vitry-sur-Seine	Vitry-sur-Seine
Portsmouth	Portsmouth
Refracție	Refrakto
Nola	Nola
Fridtjof Nansen	Fridtjof Nansen
Ararat	Ararato
Motor electric	Elektromotoro
Anii 1370	1370-aj jaroj
Toni Morrison	Toni Morrison
Pomigliano d'Arco	Pomigliano d'Arco
Portici	Portici
Pozzuoli	Pozzuoli
Birocrație	Burokratio
San Giorgio a Cremano	San Giorgio a Cremano
Zona mediteraneană	Mediteranea regiono
Jeleznogorsk	Ĵeleznogorsk (urbo en Kurska provinco)
Charles Koechlin	Charles Koechlin
Sorrento	Sorrento
Xubuntu	Xubuntu
Torre Annunziata	Torre Annunziata
Elia Kazan	Elia Kazan
Torre del Greco	Torre del Greco
Sparneck	Sparneck
Raza Schwarzschild	Radiuso de Schwarzschild
Taiyuan	Tajuano
Thorn (Țările de Jos)	Thorn (Limburgo)
Stan Laurel	Stan Laurel
Oliver Hardy	Oliver Hardy
Dietrich al III-lea de Luzacia	Teodoriko la 4-a
Tibor Déry	Tibor Déry
Forest (Belgia)	Vorst (Belgio)
Winterswijk	Winterswijk
Zirndorf	Zirndorf
Wijchen	Wijchen
Bing Crosby	Bing Crosby
Groenlo	Groenlo
Buren	Buren (Gelderland)
Veendam	Veendam
Hoogezand-Sappemeer	Hoogezand-Sappemeer
Stadskanaal	Stadskanaal
Paulinho	Paulinho (futbalisto)
Gene Kelly	Gene Kelly
Comuna Okučani, Slavonski Brod-Posavina	Okučani
Peninsula Scandinavă	Skandinavia duoninsulo
Bernterode (bei Worbis)	Bernterode (apud Worbis)
Möhrendorf	Möhrendorf
Weiding (Cham)	Weiding (distrikto Cham)
Weichering	Weichering
Tiel	Tiel
Nijkerk	Nijkerk
Stammbach	Stammbach
Willian Borges da Silva	Willian Borges da Silva
Bredevoort	Bredevoort
Ruhpolding	Ruhpolding
Weißensberg	Weißensberg
Heroldsberg	Heroldsberg
Massing	Massing
Futurama	Futurama
Jocuri Paralimpice	Paralimpiko
Kati Kovács	Kati Kovács (kantistino)
Winschoten	Winschoten
Dezinfectare	Seninfektigo
Oraș-fantomă	Fantomurbo
Gauting	Gauting
2329 Orthos	2329 Orto
2135 Aristaeus	2135 Aristeo
Literatura italiană	Itala literaturo
Hobbitul	La Hobito
Hobbit	Hobito
Ząbrowo (Stare Pole)	Ząbrowo (Stare Pole)
Spermatozoid	Spermatozoo
Comuna Vârghiș, Covasna	Vârghiș
Bussy-en-Othe	Bussy-en-Othe
Butteaux	Butteaux
Baon	Baon
Bellechaume	Bellechaume
Beugnon	Beugnon
Beauvilliers, Yonne	Beauvilliers (Yonne)
Bonnard, Yonne	Bonnard (Yonne)
Carisey	Carisey
Branches, Yonne	Branches
Blannay	Blannay
Brosses	Brosses
Blacy, Yonne	Blacy (Yonne)
Dalian	Dalian
Fushun	Fuŝuno
Chris Columbus (cineast)	Chris Columbus
Dandong	Dandong
Pax Romana	Pax Romana
Comuna Brebu, Caraș-Severin	Brebu
Bocșa (dezambiguizare)	Bocșa
Delphi, Grecia	Delfo
Bocșa	Bocșa (Caraș-Severin)
Paleozoic	Paleozoiko
Podiș	Altebenaĵo
217 î.Hr.	-217
Oțelu Roșu	Oțelu Roșu
227 î.Hr.	-227
282 î.Hr.	-282
279 î.Hr.	-279
404 î.Hr.	-404
Miguel Ángel Asturias	Miguel Ángel Asturias
Isaac Bashevis Singer	Isaac Bashevis Singer
Elizabeth Hurley	Elizabeth Hurley
321 î.Hr.	-321
Reșița	Reșița
360 î.Hr.	-360
324 î.Hr.	-324
Pierre de Fermat	Pierre de Fermat
281 î.Hr.	-281
406 î.Hr.	-406
SC Braga	SC Braga
Macintosh	Makintoŝo
Samuel Morse	Samuel Morse
Mixine	Mukofiŝoj
Sporting Clube de Portugal	Sporting Clube de Portugal
Tihany, Veszprém	Tihany
Selenga	Selenge
Ferdinand von Zeppelin	Ferdinand von Zeppelin
Nikolaus Otto	Nikolaus Otto
Luteranism	Luteranismo
Clara Zetkin	Clara Zetkin
Heinrich Wilhelm Olbers	Heinrich Olbers
Friedrich Wilhelm Bessel	Friedrich Bessel
Harald zur Hausen	Harald zur Hausen
Alfred Rosenberg	Alfred Rosenberg
C. C. Catch	C. C. Catch
Hartmann von Aue	Hartmann von Aue
Jorge Videla	Jorge Rafael Videla
Georg Philipp Telemann	Georg Philipp Telemann
Telencefal	Grandcerbo
Rudolf Hess	Rudolf Hess
Arnold Zweig	Arnold Zweig
Friedrich Hölderlin	Friedrich Hölderlin
Ciclu termodinamic	Termodinamika ciklo
Oka	OKA
Războaiele Medice	Grek-persaj militoj
Statul Independent Congo	Libera Ŝtato Kongo
Dreapta politică	Politika dekstro
Cosaș (pește)	Herbovora karpo
Salar de Uyuni	Salar de Uyuni
Achmed Sukarno	Soekarno
Țiteră	Citro (moderna muzikilo)
Deplasare spre roșu	Ruĝenŝoviĝo
Paleocen	Paleoceno
Pliocen	Plioceno
Miocen	Mioceno
Eocen	Eoceno
Lin	Tinko
Declinație	Deklinacio (astronomio)
Spectru vizibil	Videbla spektro
Giuseppina Strepponi	Giuseppina Strepponi
Alfred Wegener	Alfred Wegener
Philipp Melanchthon	Filipo Melanktono
Dietrich Bonhoeffer	Dietrich Bonhoeffer
Boris Becker	Boris Becker
Nicolaus Zinzendorf	Nikolaus Ludwig von Zinzendorf
Otto von Habsburg	Otto von Habsburg
Hans-Georg Gadamer	Hans-Georg Gadamer
Jürgen Habermas	Jürgen Habermas
Carl von Ossietzky	Carl von Ossietzky
Ernst Karl Abbe	Ernst Abbe
Wilhelm Keitel	Wilhelm Keitel
Regiomontanus	Regiomontanus
Martin Bormann	Martin Bormann
Lenne (Niedersachsen)	Lenne (Malsupra Saksio)
Sinn Féin	Sinn Féin
Permian	Permio
Charles Bukowski	Charles Bukowski
Siegfried Lenz	Siegfried Lenz
Jakob Michael Reinhold Lenz	Jakob Michael Reinhold Lenz
Georg Cantor	Georg Cantor
Ludwig Feuerbach	Ludwig Feuerbach
Emil Adolf von Behring	Emil Adolf von Behring
Carl Philipp Emanuel Bach	Carl Philipp Emanuel Bach
Carl von Clausewitz	Carl von Clausewitz
Johann Gottfried Galle	Johann Gottfried Galle
Rudolf Virchow	Rudolf Virchow
Eva Braun	Eva Braun
Efectul Doppler	Efiko de Doppler
Karl Dönitz	Karl Dönitz
Clemens August von Galen	Clemens August von Galen
Martin Bottesch	Martin Bottesch
Johann Christoph Gottsched	Johann Christoph Gottsched
Lacrimă	Larmo
Walther Bothe	Walther Bothe
Țigani	Romaoj
Kirsten Dunst	Kirsten Dunst
Heinrich Mann	Heinrich Mann
Rainer Maria Rilke	Rainer Maria Rilke
Johann Pachelbel	Johann Pachelbel
Paul Heyse	Paul Heyse
Dzerjinsk, Rusia	Dzerĵinsk
Michael Ende	Michael Ende
Emanuel Filibert, Duce de Savoia	Emanuelo Filiberto de Savojo
Karl Jaspers	Karl Jaspers
Christian Wolff (filozof)	Christian Wolff (filozofo)
Rudolf Carnap	Rudolf Carnap
Max Scheler	Max Scheler
Jens Seipenbusch	Jens Seipenbusch
Günter Verheugen	Günter Verheugen
Günter Wallraff	Günter Wallraff
Stefan Heym	Stefan Heym
Hans Fallada	Hans Fallada
Ulrike Meinhof	Ulrike Meinhof
Erich Kästner	Erich Kästner
Meister Eckhart	Majstro Eckhart
Iosif al II-lea al Sfântului Imperiu Roman	Jozefo la 2-a (Sankta Romia Imperio)
Richard Dedekind	Julius Wilhelm Richard Dedekind
Heinrich Cornelius Agrippa	Agrippa von Nettesheim
Friedrich Schleiermacher	Friedrich Schleiermacher
Georgius Agricola	Georgo Agrikola
Combinatorică	Kombinatoriko
Kurt Alder	Kurt Alder
Emil Erlenmeyer	Emil Erlenmeyer
Hans Fischer	Hans Fischer
Carl Bosch	Carl Bosch
Friedrich Bergius	Friedrich Bergius
Robert Huber	Robert Huber
Theodor Fontane	Theodor Fontane
Henny Porten	Henny Porten
Frank-Walter Steinmeier	Frank-Walter Steinmeier
Johann Friedrich Herbart	Johann Friedrich Herbart
Bernhard Schlink	Bernhard Schlink
Anthony Fokker	Anthony Fokker
Wilhelm Eduard Weber	Wilhelm Eduard Weber
Nastassja Kinski	Nastassja Kinski
Max Wolf	Max Wolf
Claudia Schiffer	Claudia Schiffer
Godefroy de Bouillon	Gotfredo de Bouillon
Ernst Jünger	Ernst Jünger
Karl Richter	Karl Richter
Carol al VII-lea al Sfântului Imperiu Roman	Karolo la 7-a (Sankta Romia Imperio)
Athanasius Kircher	Athanasius Kircher
